DTXSID,PREFERRED NAME,CASRN,MOLECULAR FORMULA,MONOISOTOPIC MASS,TOXCAST ACTIVE,TOXCAST TOTAL,% TOXCAST ACTIVE,HIT CALL,CONTINUOUS HIT CALL,TOP,SCALED TOP,AC50,LOGAC50
DTXSID4041600,Amiprofos-methyl,36001-88-4,C11H17N2O4PS,304.064665,32,259,12,Active,0.9999853348292865,-50.336946417627445,2.0446135610872136,11.46422932316173,1.0593448648271457
DTXSID7021152,4-Phenylphenol,92-69-3,C12H10O,170.073165,138,539,26,Active,0.9999887925173943,-73.05320900865988,2.9673151124585977,9.105170677991943,0.9592880911320745
DTXSID5025231,Emodin,518-82-1,C15H10O5,270.052823,112,334,34,Active,0.999990749833049,-91.33513028153432,3.7099001681177945,4.962923123962704,0.695737547996564
DTXSID8021777,Riboflavin,83-88-5,C17H20N4O6,376.138284,46,371,12,Active,0.9999913485538092,-35.28561584113407,1.4332504014353953,0.2938373109917962,-0.5318930590255733
DTXSID1027891,Calcium dodecylbenzene sulfonate,26264-06-2,, ,156,499,31,Active,0.9999947773755264,-101.75253142975319,4.133039853275076,8.32151337437735,0.9202023155182254
DTXSID7024376,Vernolate,1929-77-7,C10H21NOS,203.134385,6,584,1,Active,0.9999954414270282,-44.9904525388145,1.8274467548571354,15.10470711457256,1.1791123085726776
DTXSID6027923,Dodecylbenzenesulfonic acid,27176-87-0,C18H30O3S, ,276,668,41,Active,0.9999955302184336,-97.09062043253742,3.9436798081422815,17.056383917961874,1.231886962884462
DTXSID1021299,Chlorotrianisene,569-57-3,C23H21ClO3,380.117922,36,359,10,Active,0.9999962938202802,-60.93380386058899,2.475042499963009,7.493221906707683,0.8746685941264103
DTXSID4048195,4-(Hexyloxy)phenol,18979-55-0,C12H18O2,194.130680,122,368,33,Active,0.9999963575977935,-41.57922554846685,1.6888876752787787,11.954396396240496,1.077527652522061
DTXSID0022436,"4,4-Bis(4-hydroxyphenyl)valeric acid",126-00-1,C17H18O4,286.120509,33,518,6,Active,0.9999965420509531,-96.01316082461759,3.899914965761911,4.340605799947797,0.6375503463821062
DTXSID1022508,4-Dodecylphenol,104-43-8,C18H30O,262.229666,200,407,49,Active,0.9999967897023233,-71.04262208945792,2.885647995692347,10.956996461843545,1.0396915214097202
DTXSID2029298,"alpha-Sulfo-omega-(dodecyloxy)poly(oxy-1,2-ethanediyl) sodium salt",9004-82-4,(C2H4O)nC12H25NaO4S, ,64,379,17,Active,0.9999973521194828,-90.05417148164939,3.6578694844980677,22.841655122181294,1.358727569993549
DTXSID6047498,Triphenyllead acetate,1162-06-7,C20H18O2Pb,498.107333,171,247,69,Active,0.9999974785786232,-65.57441312690884,2.6635372997648075,8.215514101332362,0.914634745419994
DTXSID5037739,4-Anilinophenol,122-37-2,C12H11NO,185.084064,112,455,25,Active,0.9999976193918276,-58.67715866321919,2.383380853767306,8.862194858329916,0.9475412948907036
DTXSID7044895,tert-Butyl 4-hydroxybenzoate,25804-49-3,C11H14O3,194.094294,40,329,12,Active,0.9999977712401796,-69.14447662293583,2.80854808721621,3.7550084170837907,0.5746109148392411
DTXSID1020770,Kepone,143-50-0,C10Cl10O,485.683442,450,770,58,Active,0.9999977990268241,-83.19172130852442,3.379126738169238,7.563559733848814,0.8787262411242398
DTXSID8021642,1-Octadecanoic acid,57-11-4,C18H36O2,284.271530,23,613,4,Active,0.9999978245156498,-55.15634732722112,2.2403706174314295,17.15282273336325,1.2343355994020455
DTXSID1048174,FR167356,174185-16-1,C19H17Cl2NO3,377.058549,208,624,33,Active,0.9999981771691044,-56.68720652050663,2.302551891613975,13.562131126062962,1.1323279390566432
DTXSID0038887,Fluorescein,2321-07-5,C20H12O5,332.068473,78,499,16,Active,0.9999982989009514,-89.33908307376915,3.6288236332857617,9.782420743898655,0.9904463379806496
DTXSID7020768,Kaempferol,520-18-3,C15H10O6,286.047738,97,410,24,Active,0.9999984041877864,-64.63072530560675,2.625206072819515,0.272482152542044,-0.5646619385482414
DTXSID5020867,"4,4'-Methylenebis(o-toluidine)",838-88-0,C15H18N2,226.146999,80,644,12,Active,0.9999986450008567,-52.21972477340013,2.121089279872298,14.793755798771977,1.170078445505464
DTXSID3024528,Anise oil,8007-70-3,, ,31,363,9,Active,0.9999986732692708,-65.96560068610046,2.6794267695354987,9.084006577866209,0.9582774400269978
DTXSID1044514,Hexylparaben,1083-27-8,C13H18O3,222.125594,139,329,42,Active,0.9999987860053251,-90.4350495942325,3.6733401995400117,5.861481212059896,0.7680073772702614
DTXSID0047294,CP-863187,668981-02-0,C18H14F2N4O,340.113567,118,615,19,Active,0.9999988180712143,-71.63054527706947,2.9095285805870885,15.141778448227338,1.1801768873761467
DTXSID9020958,"4-Nitro-1,2-phenylenediamine",99-56-9,C6H7N3O2,153.053826,49,331,15,Active,0.999998910564174,-68.51069949441688,2.782804981924806,15.89506313964452,1.2012622573935876
DTXSID2022127,4-Phenoxyphenol,831-82-3,C12H10O2,186.068080,52,329,16,Active,0.9999991051126709,-91.91067247452726,3.733277855016163,6.921728532580319,0.840214562436542
DTXSID9022528,Ethylparaben,120-47-8,C9H10O3,166.062994,21,613,3,Active,0.9999991976346416,-35.385903258737315,1.4373239304956764,4.61322167019398,0.6640043234201178
DTXSID9046992,Nicardipine hydrochloride,54527-84-3,C26H30ClN3O6,515.182313,138,344,40,Active,0.9999992016349096,-33.845280961301114,1.3747460932205033,9.12510452061387,0.960237847645321
DTXSID1021243,Rhodamine 6G,989-38-8,C28H31ClN2O3,478.202321,220,377,58,Active,0.9999992416061012,-88.82225814378401,3.607830956221316,5.285277340170071,0.7230677814533286
DTXSID7025429,6-Hydroxy-2-naphthyl disulfide,6088-51-3,C20H14O2S2,350.043522,169,408,41,Active,0.9999992687911416,-78.13783675219666,3.173845297092026,3.24042955125672,0.510602584087876
DTXSID4035708,Methylbenzethonium chloride,25155-18-4,C28H44ClNO2, ,207,395,52,Active,0.9999993695052599,-99.29242705275513,4.03311399108295,7.647425688145638,0.883515265534442
DTXSID7047144,Chlorhexidine dihydrochloride,3697-42-5,C22H32Cl4N10,576.156552,268,453,59,Active,0.9999993993349755,-63.0113133204911,2.5594279130105377,19.198591091246023,1.2832693587166442
DTXSID8047505,"3,5,3′-Triiodo-L-thyronine monosodium salt",55-06-1,C15H11I3NNaO4,672.771990,55,347,16,Active,0.999999498819428,-70.13902071663975,2.8489450219888393,6.71998067033253,0.827368023830612
DTXSID0048185,Apomorphine hydrochloride,41372-20-7,C34H38Cl2N2O5,624.215778,155,369,42,Active,0.9999995022021324,-91.28398071126998,3.7078225469578103,0.019953125383038537,-1.6999890683833556
DTXSID1046970,"2-(2,6-Diisopropylphenyl)-5-hydroxy-1H-isoindole-1,3-dione",105624-86-0,C20H21NO3,323.152144,320,698,46,Active,0.9999995386675641,-55.78757696730334,2.2660102474472135,1.4005907753065623,0.14631126163309913
DTXSID1033664,17-Methyltestosterone,58-18-4,C20H30O2,302.224580,160,708,23,Active,0.9999995889017954,-61.37827376426085,2.4930962210807515,6.279754591210313,0.7979426721184577
DTXSID3022409,"4,4'-Sulfonyldiphenol",80-09-1,C12H10O4S,250.029980,56,429,13,Active,0.999999657754677,-94.55994364648642,3.8408873973242006,4.765185245946436,0.678079788443085
DTXSID8026303,p-Xylenol blue,125-31-5,C23H22O5S,410.118795,62,452,14,Active,0.9999996845984287,-76.2517659426359,3.097235843622114,5.046938772474569,0.7030280360715639
DTXSID4034576,2-Bromo-4-hydroxyacetophenone,2491-38-5,C8H7BrO2,213.962942,34,369,9,Active,0.9999997730117208,-70.64927408540426,2.869670771793182,14.834899119177079,1.171284597357701
DTXSID9047598,"4,4'-Sulfonylbis[2-(prop-2-en-1-yl)phenol]",41481-66-7,C18H18O4S,330.092580,334,740,45,Active,0.9999997970597664,-87.03023541564022,3.53504159904934,12.516330510964295,1.0974770227701618
DTXSID5034981,Tributyltin benzoate,4342-36-3,C19H32O2Sn,412.142432,211,374,56,Active,0.9999998118240491,-49.53627145879411,2.0120913086392522,2.942325063177275,0.4686906511738316
DTXSID0047957,Octylparaben,1219-38-1,C15H22O3,250.156895,154,406,38,Active,0.9999998723898096,-68.22783605049128,2.771315480186107,2.701369166839557,0.4315839385620297
DTXSID7020182,Bisphenol A,80-05-7,C15H16O2,228.115030,236,981,24,Active,0.9999998728589659,-69.53113954776369,2.824253772918985,0.24242601592734653,-0.615420775729292
DTXSID4022527,Propylparaben,94-13-3,C10H12O3,180.078644,101,652,15,Active,0.9999998922718558,-93.34935069974982,3.791714872329967,6.721800102279714,0.8274855929642042
DTXSID4021478,Lynestrenol,52-76-6,C20H28O,284.214016,280,474,59,Active,0.9999998973882257,-85.66840655322025,3.4797260910945553,0.25816655719484816,-0.5881000167807324
DTXSID4022523,Heptyl p-hydroxybenzoate,1085-12-7,C14H20O3,236.141245,135,374,36,Active,0.9999998982941372,-85.51070772526325,3.473320594036126,3.504592036329686,0.5446374697540795
DTXSID1032484,Temephos,3383-96-8,C16H20O6P2S3,465.989726,136,504,27,Active,0.9999998989825759,-47.91280928849165,1.9461486361979599,1.7252158404465756,0.23684343706199434
DTXSID5020154,Clorophene,120-32-1,C13H11ClO,218.049843,340,868,39,Active,0.9999999047283394,-83.53247471944906,3.3929676461810767,18.097376247945398,1.257615615552278
DTXSID9034997,Tributyltetradecylphosphonium chloride,81741-28-8,C26H56ClP,434.380816,222,396,56,Active,0.9999999325010731,-103.59297566283541,4.207796021560781,14.266806386267548,1.154326767505277
DTXSID2026943,Pentaerythritol,115-77-5,C5H12O4,136.073559,8,597,1,Active,0.9999999419735596,-86.08399086704325,3.4966065215594453,3.4860555151066044,0.5423342989278715
DTXSID8020337,Clomiphene citrate (1:1),50-41-9,C32H36ClNO8,597.212945,447,806,55,Active,0.9999999489121741,-102.93611101030649,4.181115134619074,0.04225444458422528,-1.374127602527743
DTXSID3022536,4-Cumylphenol,599-64-4,C15H16O,212.120115,297,724,41,Active,0.9999999500961894,-138.63877812210436,5.631305552172913,0.8469216111256725,-0.07215678498336633
DTXSID5021209,6-Propyl-2-thiouracil,51-52-5,C7H10N2OS,170.051384,26,720,4,Active,0.999999953823706,-81.50945123815407,3.310795374348451,11.169900137748424,1.0480492904102663
DTXSID0021125,Phenolphthalein,77-09-8,C20H14O4,318.089209,230,672,34,Active,0.9999999563311486,-85.0500134076101,3.454607860816782,0.8926432252174024,-0.04932208677750606
DTXSID3020209,Butylparaben,94-26-8,C11H14O3,194.094294,121,677,18,Active,0.9999999621872354,-76.72841336384859,3.1165965687082795,8.653623401097784,0.9371979911187766
DTXSID6022391,Apigenin,520-36-5,C15H10O5,270.052823,169,424,40,Active,0.9999999652552629,-84.51803833887206,3.4329998071482506,0.3708840905480096,-0.4307617957773484
DTXSID4022525,2-Ethylhexyl p-hydroxybenzoate,5153-25-3,C15H22O3,250.156895,190,441,43,Active,0.9999999703694845,-95.76196860322564,3.889711903024722,1.037224368663606,0.015872711579586647
DTXSID7041889,Diphenyl phosphite,4712-55-4,C12H11O3P,234.044581,22,395,6,Active,0.9999999767738904,-98.95772498807531,4.0195188799554185,7.855559176452901,0.895177104538881
DTXSID5048506,PharmaGSID_48506,588941-45-1,C19H22ClN3O3S,407.107040,159,604,26,Active,0.9999999802686704,-110.52637332478892,4.489420551710591,2.562591378338877,0.4086793606592348
DTXSID6027345,Triphenylborane,960-71-4,C18H15B,242.126680,75,409,18,Active,0.9999999838020798,-64.31893676142646,2.612541675572736,13.88971113466549,1.1426932137775503
DTXSID3022370,Progesterone,57-83-0,C21H30O2,314.224580,261,660,40,Active,0.9999999845715261,-75.07102188504902,3.049275737097459,8.195340390048091,0.9135669965214684
DTXSID4020379,Dehydroepiandrosterone,53-43-0,C19H28O2,288.208930,77,423,18,Active,0.9999999848945109,-77.00433555690486,3.127804126930965,2.1619808879022875,0.33485185043354426
DTXSID5044607,sec-Butylparaben,17696-61-6,C11H14O3,194.094294,48,329,15,Active,0.9999999851420154,-78.21569149088191,3.1770076433573333,0.6025066193291463,-0.2200381774297236
DTXSID5022437,Nordihydroguaiaretic acid,500-38-9,C18H22O4,302.151809,154,395,39,Active,0.999999986647544,-84.510347472907,3.4326874153571754,0.7051513497629064,-0.1517176584520584
DTXSID5022439,Phenolphthalin,81-90-3,C20H16O4,320.104859,33,642,5,Active,0.9999999898527518,-91.93385630686541,3.7342195485707,3.5802129303937815,0.5539088567402626
DTXSID9022360,"4-(1,1,3,3-Tetramethylbutyl)phenol",140-66-9,C14H22O,206.167065,315,709,44,Active,0.9999999904305675,-80.22806877843178,3.2587474822822364,2.540801216163179,0.40497068862358887
DTXSID1022394,Biochanin A,491-80-5,C16H12O5,284.068473,152,431,35,Active,0.9999999919078658,-56.92859570882369,2.3123567694037024,0.6420550076139185,-0.19242776246105323
DTXSID4047127,4-(tert-Pentyl)-cyclohexanone,16587-71-6,C11H20O,168.151415,9,360,2,Active,0.9999999931628082,-91.4729959851308,3.7155000725069782,0.9826159189907032,-0.0076162043027461455
DTXSID8023216,"3,5,3'-Triiodothyronine",6893-02-3,C15H12I3NO4,650.790040,153,711,22,Active,0.9999999950256342,-89.06378405448794,3.61764138747557,8.494839604413745,0.9291551831372996
DTXSID7030698,alpha-Cyclodextrin,10016-20-3,C36H60O30,972.316941,11,589,2,Active,0.9999999954947106,-90.214930957376,3.664399300617958,0.47209793346150164,-0.3259679006240952
DTXSID5029055,"4-Nonylphenol, branched",84852-15-3,, ,344,796,43,Active,0.9999999956588119,-83.22925053994548,3.380651120972757,1.2917306623867375,0.11117196874172118
DTXSID2037712,"4,4',4''-Ethane-1,1,1-triyltriphenol",27955-94-8,C20H18O3,306.125594,295,648,46,Active,0.9999999957090495,-91.574031093516,3.719603971679495,1.058267543428797,0.024595476721920986
DTXSID8022406,"2,4-Dihydroxybenzophenone",131-56-6,C13H10O3,214.062994,95,584,16,Active,0.9999999970487623,-77.77169663318935,3.158973217916435,1.42065257847576,0.15248788391011062
DTXSID2045232,Tiratricol,51-24-1,C14H9I3O4,621.763490,212,688,31,Active,0.99999999744015,-83.57044045295737,3.3945097590645976,0.8553126477072537,-0.0678751059097798
DTXSID9022310,Daidzein,486-66-8,C15H10O4,254.057909,101,668,15,Active,0.9999999979091653,-98.06367188562001,3.9832037431084992,0.16229527936855134,-0.789694112176263
DTXSID9022526,Benzyl 4-hydroxybenzoate,94-18-8,C14H12O3,228.078644,101,385,26,Active,0.9999999982095328,-97.8272578824203,3.973600950103086,0.21187753010654536,-0.6739150983537248
DTXSID5041728,C.I. Direct Yellow 12,2870-32-8,C30H26N4Na2O8S2,680.098745,48,376,13,Active,0.9999999983543171,-91.48195801267123,3.7158640970326613,11.94655797965423,1.0772427951779748
DTXSID6020690,Hexachlorophene,70-30-4,C13H6Cl6O2,403.849896,333,556,60,Active,0.9999999984493119,-78.96558658109927,3.2074672913886295,4.7017629832746355,0.6722607324770558
DTXSID5038888,Basic Blue 7,2390-60-5,C33H40ClN3,513.291076,321,507,63,Active,0.9999999985048861,-104.0665137985361,4.22703045199112,13.84805959013303,1.1413889237011234
DTXSID5027061,2-Naphthalenol,135-19-3,C10H8O,144.057515,99,626,16,Active,0.9999999989945589,-102.30923407029545,4.1556523049502765,4.146604831340209,0.6176926493631201
DTXSID4031980,Resveratrol,501-36-0,C14H12O3,228.078644,122,485,25,Active,0.9999999991864735,-60.29184151284626,2.4489669229700723,2.5232349045044673,0.4019576837245373
DTXSID6040747,17alpha-Hydroxyprogesterone,68-96-2,C21H30O3,330.219495,86,652,13,Active,0.9999999993372867,-102.79188929914568,4.175257058445837,1.720044833823264,0.23553976715655023
DTXSID3036496,Levonorgestrel,797-63-7,C21H28O2,312.208930,85,671,13,Active,0.9999999994936577,-57.298680829375066,2.327389088805003,0.8774740509038188,-0.05676571784323752
DTXSID3047477,dl-Norgestrel,6533-00-2,C21H28O2,312.208930,76,395,19,Active,0.9999999995086496,-69.5396969611586,2.824601362606486,1.1676592652730282,0.06731612976222952
DTXSID3040776,Morin hydrate,654055-01-3,C15H14O9,338.063782,44,378,12,Active,0.9999999995706463,-92.80751627786259,3.7697063460744586,4.303737552393619,0.633845779614076
DTXSID3021770,"2,2',6,6'-Tetrachlorobisphenol A",79-95-8,C15H12Cl4O2,363.959140,241,566,43,Active,0.9999999996281747,-78.23262051955827,3.177695275883163,1.5470757084151565,0.18951156705580818
DTXSID8021199,Pebulate,1114-71-2,C10H21NOS,203.134385,20,369,5,Active,0.9999999997952526,-90.8397655653296,3.689779173728639,3.0223724782603676,0.4803479859079349
DTXSID9020827,Methoxychlor,72-43-5,C16H15Cl3O2,344.013763,233,840,28,Active,0.9999999998104605,-60.9552885231744,2.4759151757132036,4.635443135638685,0.6660912578253727
DTXSID9048196,4-tert-Butylbenzenethiol,2396-68-1,C10H14S,166.081622,20,389,5,Active,0.9999999998425685,-69.37740634268258,2.8180093536947752,0.2833327605376065,-0.5477032069898693
DTXSID4047882,Phenylparaben,17696-62-7,C13H10O3,214.062994,65,409,16,Active,0.9999999998437276,-77.54324543141331,3.1496938623249644,0.8540757790894192,-0.068503594205231
DTXSID9022364,5alpha-Dihydrotestosterone,521-18-6,C19H30O2,290.224580,145,709,20,Active,0.9999999999011896,-93.46817806641472,3.7965414671594515,0.0807698543435528,-1.0927507003036203
DTXSID8024284,1-Methoxy-2-propanol,107-98-2,C4H10O2,90.068080,5,593,1,Active,0.9999999999305702,-98.970965207109,4.020056678398007,1.8219320139762951,0.260532167090426
DTXSID9040716,4-(2-Methylbutan-2-yl)cyclohexanol,5349-51-9,C11H22O,170.167065,30,648,5,Active,0.9999999999540053,-96.887769994598,3.9354403183479985,2.507001767704203,0.3991546401823531
DTXSID4048191,"4,4'-Methylenebis(2,6-diethylaniline)",13680-35-8,C21H30N2,310.240899,127,364,35,Active,0.9999999999600935,-96.99344204451785,3.93973256334239,0.0643181775183822,-1.1916662699953564
DTXSID4022369,Fulvestrant,129453-61-8,C32H47F5O3S,606.316607,136,654,21,Active,0.9999999999669993,-87.68083403124032,3.5614679686833695,0.03161010303180134,-1.5001740885935155
DTXSID4022442,Bisphenol B,77-40-7,C16H18O2,242.130680,234,687,34,Active,0.9999999999689234,-94.49730147153485,3.8383429632749175,0.28372187858419196,-0.5471071732558789
DTXSID8044836,"2,4,4'-Trihydroxybenzophenone",1470-79-7,C13H10O4,230.057909,108,508,21,Active,0.9999999999782437,-83.22402462021556,3.38043885171311,0.48056520513250034,-0.3182476770735194
DTXSID1021871,4-Chlorophenol,106-48-9,C6H5ClO,128.002893,13,362,4,Active,0.9999999999804865,-97.27049321402885,3.950985978946855,0.15068119124006682,-0.8219409550539662
DTXSID8040721,4-Cyclohexylcyclohexanone,92-68-2,C12H20O,180.151415,58,627,9,Active,0.9999999999851122,-98.01731420066082,3.981320761361021,1.4987542684116402,0.1757304329676104
DTXSID3029572,Benoxacor,98730-04-2,C11H11Cl2NO2,259.016684,130,481,27,Active,0.9999999999890239,-94.95694727642811,3.857013107430751,0.06268967502597078,-1.202803981473746
DTXSID7026946,Linalyl acetate,115-95-7,C12H20O2,196.146330,46,472,10,Active,0.9999999999965687,-93.09167219340401,3.7812483461306177,6.916987577139015,0.8399169956895498
DTXSID8022325,"2,2-Bis(4-hydroxyphenyl)-1,1,1-trichloroethane",2971-36-0,C14H11Cl3O2,315.982463,394,861,46,Active,0.9999999999972611,-96.9352095621772,3.937367244594176,0.03991858791186578,-1.398824829933047
DTXSID4027367,1-Tetradecene,1120-36-1,C14H28,196.219101,13,590,2,Active,0.9999999999990139,-100.41139158491154,4.078564703127363,0.09101477178516312,-1.0408881155453793
DTXSID7021314,"2,2',5,5'-Tetrachlorobenzidine",15721-02-5,C12H8Cl4N2,319.944159,173,344,50,Active,0.9999999999993711,-71.29116054089576,2.89574326615324,0.03841664053845311,-1.415480616033495
DTXSID5023322,Mifepristone,84371-65-3,C29H35NO2,429.266779,363,736,49,Active,0.9999999999997176,-85.89761477071931,3.489036195563807,1.3799830360476484,0.1398737477083522
DTXSID9022366,Estriol,50-27-1,C18H24O3,288.172545,73,562,13,Active,0.999999999999973,-103.41894813067755,4.200727276283695,0.0022900000000730613,-2.640164517646256
DTXSID9023380,Norethindrone,68-22-4,C20H26O2,298.193280,156,677,23,Active,0.9999999999999982,-98.31988093022699,3.9936105819089787,0.17665423123620722,-0.752875955848558
DTXSID5041306,"2,2',4,4'-Tetrahydroxybenzophenone",131-55-5,C13H10O5,246.052823,146,737,20,Active,0.9999999999999987,-98.48270331243958,4.000224190290353,0.058615605731788305,-1.2319867426694842
DTXSID5048184,Melengestrol acetate,2919-66-6,C25H32O4,396.230060,84,404,21,Active,0.9999999999999997,-97.67796082394156,3.967536720702608,0.018523258011363865,-1.732282623922166
DTXSID5022308,Genistein,446-72-0,C15H10O5,270.052823,188,671,28,Active,0.9999999999999999,-100.02332016271039,4.062801806309589,0.0146612703481052,-1.833828397957522
DTXSID6020511,"3,3'-Dimethylbenzidine dihydrochloride",612-82-8,C14H18Cl2N2,284.084704,79,401,20,Active,1,-100.048823804107,4.063837727134503,0.015283726226947668,-1.8157707503078115
DTXSID1034187,Tamoxifen,10540-29-1,C26H29NO,371.224915,371,750,49,Active,1,-99.57560454443434,4.044616248984697,0.038521891026037806,-1.4142924016613325
